id;label;Latitude;Longitude;status
2512;"Santa Rosa";-36.588322;-64.275694;healthy
2513;"San Carlos De Bariloche";-41.151172;-71.157542;healthy
2517;"San Martin Des Andes";-40.075383;-71.137294;healthy
2518;"Conceicao Do Araguaia";-8.348347;-49.301528;healthy
2521;"Araracuara";-21.812;-48.133028;healthy
2522;"Aracaju";-10.984;-37.070333;healthy
2524;"Alta Floresta";-9.866092;-56.106206;healthy
2525;"Aracatuba";-21.141342;-50.424722;healthy
2526;"Belem";-1.37925;-48.476292;healthy
2528;"Belo Horizonte";-19.851181;-43.950628;healthy
2531;"Brasilia";-15.8711;-47.918625;healthy
2533;"Boa Vista";2.846311;-60.690069;healthy
2535;"Cascavel";-25.000339;-53.500764;healthy
2537;"Belo Horizonte";-19.63375;-43.968856;healthy
2538;"Campo Grande";-20.468667;-54.6725;healthy
2539;"Chapeco";-27.134219;-52.656553;healthy
2541;"Criciuma";-28.725817;-49.424739;healthy
2543;"Campos";-21.698333;-41.301669;healthy
2544;"Corumba";-19.011931;-57.673053;healthy
2545;"Curitiba";-25.528475;-49.175775;healthy
2547;"Caxias Do Sul";-29.197064;-51.187536;healthy
2548;"Cuiaba";-15.652931;-56.116719;healthy
2549;"Cruzeiro do Sul";-7.599906;-72.769489;healthy
2550;"President Prudente";-22.175056;-51.424639;healthy
2551;"Manaus";-3.038611;-60.049721;healthy
2554;"Foz Do Iguacu";-25.59615;-54.487206;healthy
2555;"Florianopolis";-27.670489;-48.547181;healthy
2556;"Fernando Do Noronha";-3.854928;-32.423336;healthy
2559;"Fortaleza";-3.776283;-38.532556;healthy
2560;"Rio De Janeiro";-22.808903;-43.243647;healthy
2562;"Goiania";-16.632033;-49.220686;healthy
2564;"Sao Paulo";-23.432075;-46.469511;healthy
2566;"Altamira";-3.253906;-52.253978;healthy
2569;"Ilheus";-14.815964;-39.033197;healthy
2570;"Ipatinga";-19.470722;-42.487583;healthy
2572;"Imperatriz";-5.531292;-47.46005;healthy
2575;"Joao Pessoa";-7.148381;-34.950681;healthy
2576;"Joinville";-26.224453;-48.797364;healthy
2577;"Campina Grande";-7.269917;-35.896364;healthy
2578;"Campinas";-23.0075;-47.134444;healthy
2581;"Londrina";-23.333625;-51.130072;healthy
2582;"Bom Jesus Da Lapa";-13.262086;-43.408114;healthy
2584;"Maraba";-5.368589;-49.138025;healthy
2586;"Maringa";-23.476392;-52.016406;healthy
2587;"Montes Claros";-16.706925;-43.8189;healthy
2590;"Maceio";-9.510808;-35.791678;healthy
2591;"Macapa";0.050664;-51.072178;healthy
2595;"Navegantes";-26.879999;-48.65139;healthy
2596;"Santo Angelo";-28.281683;-54.169139;healthy
2597;"Natal";-5.911417;-35.247717;healthy
2599;"Porto Alegre";-29.994428;-51.171428;healthy
2602;"Passo Fundo";-28.243989;-52.326558;healthy
2603;"Pelotas";-31.718353;-52.327689;healthy
2604;"Petrolina";-9.362411;-40.569097;healthy
2607;"Porto Velho";-8.709294;-63.902281;healthy
2609;"Rio Branco";-9.583;-67.4836;healthy
2610;"Recife";-8.126794;-34.923039;healthy
2611;"Rio Grande";-32.082617;-52.166542;healthy
2612;"Rio De Janeiro";-22.910461;-43.163133;healthy
2613;"Ribeirao Preto";-21.134167;-47.774189;healthy
2615;"Sao Jose Dos Campos";-23.228172;-45.862739;healthy
2616;"Sao Luis";-2.585361;-44.234139;healthy
2618;"Sao Paulo";-23.626692;-46.655375;healthy
2619;"Sao Jose Do Rio Preto";-20.816567;-49.406511;healthy
2621;"Salvador";-12.910994;-38.331044;healthy
2622;"Oriximina";-1.4896;-56.396803;healthy
2623;"Teresina";-5.059942;-42.823478;healthy
2624;"Tefe";-3.382944;-64.724056;healthy
2628;"Tabatinga";-4.255669;-69.935828;healthy
2629;"Tucurui";-3.786008;-49.720267;healthy
2631;"Paulo Alfonso";-9.400878;-38.250575;healthy
2632;"Uruguaiana";-29.782178;-57.038189;healthy
2633;"Uberlandia";-18.882844;-48.225594;healthy
2635;"Uberaba";-19.765;-47.964778;healthy
2637;"Vilhena";-12.694375;-60.098269;healthy
2638;"Vitoria";-20.258056;-40.286389;healthy
2641;"Arica";-18.348531;-70.338742;healthy
2642;"Balmaceda";-45.916058;-71.689475;healthy
2645;"Calama";-22.498175;-68.903575;healthy
2647;"Punta Arenas";-53.002642;-70.854586;healthy
2649;"Iquique";-20.535222;-70.181275;healthy
2650;"Santiago";-33.392975;-70.785803;healthy
2651;"Antofagasta";-23.444478;-70.4451;healthy
2656;"Concepcion";-36.77265;-73.063106;healthy
2657;"Easter Island";-27.164792;-109.421831;healthy
2658;"Osorno";-40.611208;-73.061042;healthy
2662;"La Serena";-29.916233;-71.199522;healthy
2664;"Temuco";-38.766819;-72.637097;healthy
2665;"Puerto Montt";-41.438886;-73.093953;healthy
2667;"Valdivia";-39.649956;-73.086111;healthy
2670;"Coca";-0.462886;-76.986842;healthy
2671;"Cuenca";-2.889467;-78.984397;healthy
2672;"Galapagos";-0.453758;-90.265914;healthy
2673;"Guayaquil";-2.157419;-79.883558;healthy
2680;"Macas";-2.299167;-78.12075;healthy
2683;"Manta";-0.946078;-80.678808;healthy
2688;"Quito";-0.141144;-78.488214;healthy
2697;"Tulcan";0.809506;-77.708056;healthy
2699;"Asuncion";-25.23985;-57.519133;healthy
2705;"Armenia";4.452775;-75.766447;healthy
2706;"Puerto Asis";0.505228;-76.500836;healthy
2708;"Bucaramanga";7.1265;-73.184778;healthy
2709;"Bogota";4.701594;-74.146947;healthy
2710;"Barranquilla";10.889589;-74.780819;healthy
2711;"Bahia Solano";6.202917;-77.394675;healthy
2712;"Buenaventura";3.819628;-76.989767;healthy
2713;"Cucuta";7.927567;-72.511547;healthy
2714;"Cartagena";10.442381;-75.512961;healthy
2715;"Cali";3.543222;-76.381583;healthy
2716;"Tumaco";1.814417;-78.749228;healthy
2717;"Corozal";9.332742;-75.285594;healthy
2718;"Barrancabermeja";7.024331;-73.8068;healthy
2719;"Florencia";1.589189;-75.564372;healthy
2722;"Guapi";2.570133;-77.8986;healthy
2724;"Ibague";4.421608;-75.1333;healthy
2725;"Ipiales";0.861925;-77.671764;healthy
2728;"Leticia";-4.193549;-69.943163;healthy
2729;"Medellin";6.219958;-75.590519;healthy
2731;"Monteria";8.823744;-75.825831;healthy
2732;"Mitu";1.253664;-70.233878;healthy
2733;"Manizales";5.029597;-75.464708;healthy
2734;"Neiva";2.95015;-75.294;healthy
2738;"Puerto Carreno";6.184717;-67.493164;healthy
2739;"Pereira";4.812675;-75.739519;healthy
2741;"Popayan";2.4544;-76.609319;healthy
2742;"Pasto";1.396247;-77.291478;healthy
2743;"Providencia";13.356944;-81.35833;healthy
2745;"Rio Negro";6.164536;-75.423119;healthy
2746;"Rio Hacha";11.526222;-72.925958;healthy
2747;"San Jose Del Guaviare";2.579694;-72.639358;healthy
2748;"Santa Marta";11.11965;-74.230647;healthy
2749;"San Andres Island";12.583594;-81.711192;healthy
2750;"San Vincente De Caguan";2.152175;-74.76635;healthy
2751;"Tame";6.451081;-71.760261;healthy
2752;"Arauca";7.068881;-70.736925;healthy
2753;"Quibdo";5.690758;-76.641181;healthy
2755;"Valledupar";10.435042;-73.249506;healthy
2756;"Villavicencio";4.167875;-73.613761;healthy
2759;"Cochabamba";-17.421058;-66.177114;healthy
2761;"Cobija";-11.040436;-68.782972;healthy
2762;"La Paz";-16.513339;-68.192256;healthy
2764;"Potosi";-19.543069;-65.723706;healthy
2767;"Sucre";-19.007083;-65.288747;healthy
2768;"Tarija";-21.555736;-64.701325;healthy
2769;"Trinidad";-14.818739;-64.918019;healthy
2771;"Santa Cruz";-17.644756;-63.135364;healthy
2772;"Yacuiba";-21.960925;-63.651669;healthy
2773;"Zandery";5.452831;-55.187783;healthy
2774;"Cayenne";4.819808;-52.360447;healthy
2781;"Pucallpa";-8.377939;-74.574297;healthy
2785;"Chiclayo";-6.787475;-79.828097;healthy
2786;"Ayacucho";-13.154819;-74.204417;healthy
2787;"Andahuaylas";-13.706408;-73.350378;healthy
2788;"Anta";-9.347444;-77.598392;healthy
2789;"Lima";-12.021889;-77.114319;healthy
2792;"Juliaca";-15.467103;-70.158169;healthy
2796;"Tumbes";-3.552528;-80.381356;healthy
2801;"Iquitos";-3.784739;-73.308806;healthy
2802;"Arequipa";-16.341072;-71.583083;healthy
2804;"Trujillo";-8.081411;-79.108761;healthy
2806;"Tarapoto";-6.508742;-76.373247;healthy
2807;"Tacna";-18.053333;-70.275833;healthy
2808;"Puerto Maldonado";-12.613611;-69.228611;healthy
2809;"Piura";-5.20575;-80.616444;healthy
2812;"Cuzco";-13.535722;-71.938781;healthy
2816;"Montevideo";-34.838417;-56.030806;healthy
2821;"Barcelona";10.107139;-64.689161;healthy
2822;"Barinas";8.619575;-70.220825;healthy
2824;"Barquisimeto";10.042747;-69.358619;healthy
2830;"Canaima";6.231989;-62.854433;healthy
2833;"Coro";11.414867;-69.681656;healthy
2835;"Cumana";10.450333;-64.130472;healthy
2844;"Paraguana";11.780775;-70.151497;healthy
2846;"La Fria";8.239167;-72.271028;healthy
2848;"Maracaibo";10.558208;-71.727856;healthy
2849;"Merida";8.582294;-71.161186;healthy
2850;"Porlamar";10.912926;-63.967581;healthy
2851;"Caracas";10.603117;-66.990583;healthy
2852;"Maturin";9.749067;-63.1534;healthy
2853;"Puerto Ayacucho";5.619992;-67.606103;healthy
2854;"Puerto Cabello";10.4805;-68.073025;healthy
2856;"Guayana";8.288528;-62.760361;healthy
2858;"San Antonio";7.840831;-72.439742;healthy
2861;"Santo Domingo";7.565111;-72.035125;healthy
2864;"San Tome";8.945147;-64.151083;healthy
2868;"Valencia";10.149733;-67.9284;healthy
2870;"Valera";9.340797;-70.584089;healthy
2874;"Antigua";17.136749;-61.792667;healthy
2875;"Bridgetown";13.074603;-59.492456;healthy
2877;"Dominica";15.547028;-61.3;healthy
2878;"Fort-de-france";14.591033;-61.003175;healthy
2879;"St. Martin";18.099914;-63.047197;healthy
2881;"Pointe-a-pitre";16.265306;-61.531806;healthy
2882;"Point Salines";12.004247;-61.786192;healthy
2883;"St. Thomas";18.337306;-64.973361;healthy
2884;"St. Croix Island";17.701889;-64.798556;healthy
2885;"Aguadilla";18.494861;-67.129444;healthy
2888;"Mayaguez";18.255694;-67.148472;healthy
2889;"Ponce";18.008306;-66.563028;healthy
2890;"San Juan";18.439417;-66.001833;healthy
2891;"Basse Terre";17.311194;-62.718667;healthy
2893;"Castries";14.020228;-60.992936;healthy
2894;"Hewandorra";13.733194;-60.952597;healthy
2895;"Oranjestad";12.501389;-70.015221;healthy
2896;"Kralendijk";12.131044;-68.268511;healthy
2897;"Willemstad";12.188853;-68.959803;healthy
2898;"Oranjestad";17.496492;-62.979439;healthy
2899;"Philipsburg";18.040953;-63.1089;healthy
2900;"The Valley";18.204834;-63.055084;healthy
2901;"Scarborough";11.149658;-60.832194;healthy
2902;"Port-of-spain";10.595369;-61.337242;healthy
2903;"Tortola";18.444834;-64.542975;healthy
2907;"Kingstown";13.144306;-61.210861;healthy
2908;"Alma-ata";43.352072;77.040508;healthy
2910;"Tselinograd";51.022222;71.466944;healthy
2911;"Dzhambul";42.853611;71.303611;healthy
2912;"Bishkek";43.061306;74.477556;healthy
2913;"Osh";40.608989;72.793269;healthy
2914;"Chimkent";42.364167;69.478889;healthy
2916;"Uralsk";51.150833;51.543056;healthy
2917;"Pavlodar";52.195;77.073889;healthy
2918;"Semiplatinsk";50.3513;80.2344;healthy
2920;"Aktyubinsk";50.245833;57.206667;healthy
2922;"Baku";40.4675;50.046667;healthy
2923;"Yakutsk";62.09325;129.770672;healthy
2925;"Mirnyj";62.534689;114.038928;healthy
2926;"Blagoveschensk";50.425394;127.412478;healthy
2927;"Khabarovsk";48.528044;135.188361;healthy
2930;"Magadan";59.910989;150.720439;healthy
2931;"Pevek";69.783283;170.597006;healthy
2932;"Petropavlovsk";53.167889;158.453669;healthy
2933;"Yuzhno-sakhalinsk";46.888672;142.717531;healthy
2934;"Vladivostok";43.398953;132.148017;healthy
2935;"Chita";52.026317;113.305556;healthy
2936;"Bratsk";56.370556;101.698331;healthy
2937;"Irkutsk";52.268028;104.388975;healthy
2938;"Ulan-ude";51.807764;107.437644;healthy
2939;"Kiev";50.345;30.894722;healthy
2940;"Donetsk";48.073611;37.739722;healthy
2941;"Dnepropetrovsk";48.357222;35.100556;healthy
2942;"Simferopol";45.052222;33.975139;healthy
2944;"Kiev";50.401694;30.449697;healthy
2945;"Lvov";49.8125;23.956111;healthy
2947;"Odessa";46.426767;30.676464;healthy
2948;"St. Petersburg";59.800292;30.262503;healthy
2949;"Murmansk";68.781672;32.750822;healthy
2952;"Kaliningrad";54.89005;20.592633;healthy
2954;"Minsk 2";53.882469;28.030731;healthy
2955;"Abakan";53.74;91.385;healthy
2956;"Barnaul";53.363775;83.538533;healthy
2957;"Kemorovo";55.270094;86.107208;healthy
2958;"Omsk";54.967042;73.310514;healthy
2960;"Krasnodar";45.034689;39.170539;healthy
2961;"Makhachkala";42.816822;47.652294;healthy
2962;"Mineralnye Vody";44.225072;43.081889;healthy
2963;"Stavropol";45.109165;42.112778;healthy
2964;"Rostov";47.258208;39.818089;healthy
2965;"Sochi";43.449928;39.956589;healthy
2966;"Astrakhan";46.283333;48.006278;healthy
2967;"Volgograd";48.782528;44.345544;healthy
2968;"Chelyabinsk";55.305836;61.503333;healthy
2969;"Magnetiogorsk";53.393131;58.755661;healthy
2972;"Nizhnevartovsk";60.949272;76.483617;healthy
2973;"Perm";57.914517;56.021214;healthy
2974;"Surgut";61.343694;73.401842;healthy
2975;"Yekaterinburg";56.743108;60.802728;healthy
2976;"Ashkhabad";37.986814;58.360967;healthy
2979;"Dushanbe";38.543333;68.825;healthy
2980;"Bukhara";39.775;64.483333;healthy
2981;"Samarkand";39.700547;66.983829;healthy
2983;"Tashkent";41.257861;69.281186;healthy
2985;"Moscow";55.972642;37.414589;healthy
2987;"Voronezh";51.814211;39.229589;healthy
2988;"Moscow";55.591531;37.261486;healthy
2989;"Syktyvkar";61.64705;50.84505;healthy
2990;"Kazan";55.606186;49.278728;healthy
2991;"Orenburg";51.795786;55.456744;healthy
2992;"Ufa";54.557511;55.874417;healthy
2994;"Ahmedabad";23.077242;72.63465;healthy
2996;"Aurangabad";19.862728;75.398114;healthy
2997;"Mumbai";19.088686;72.867919;healthy
2999;"Bhuj";23.287828;69.670147;healthy
3000;"Belgaum";15.859286;74.618292;healthy
3001;"Baroda";22.336164;73.226289;healthy
3002;"Bhopal";23.287467;77.337375;healthy
3003;"Bhaunagar";21.752206;72.185181;healthy
3007;"Goa";15.380833;73.831422;healthy
3008;"Indore";22.721786;75.801086;healthy
3009;"Jabalpur";23.177817;80.052047;healthy
3010;"Jamnagar";22.465522;70.012556;healthy
3012;"Khajuraho";24.817197;79.918597;healthy
3015;"Nagpur";21.092192;79.047183;healthy
3017;"Pune";18.582111;73.919697;healthy
3018;"Porbandar";21.648675;69.657219;healthy
3019;"Rajkot";22.309183;70.779525;healthy
3020;"Raipur";21.180406;81.738753;healthy
3022;"Surat";21.114061;72.741792;healthy
3023;"Udaipur";24.617697;73.8961;healthy
3024;"Colombo";7.180756;79.884117;healthy
3030;"Trinciomalee";8.538514;81.181853;healthy
3034;"Phnom-penh";11.546556;104.844139;healthy
3035;"Siem-reap";13.410666;103.81284;healthy
3038;"Agartala";23.886978;91.24045;healthy
3039;"Aizwal";23.746603;92.802767;healthy
3040;"Baghdogra";26.681206;88.328567;healthy
3042;"Bhubaneswar";20.244364;85.817781;healthy
3043;"Kolkata";22.654739;88.446722;healthy
3050;"Imphal";24.75995;93.896697;healthy
3055;"Silchar";24.912928;92.978742;healthy
3061;"Patina";25.591317;85.087992;healthy
3063;"Ranchi";23.31425;85.321675;healthy
3066;"Vishakhapatnam";17.721167;83.224483;healthy
3068;"Cox's Bazar";21.452194;91.963889;healthy
3069;"Chittagong";22.249611;91.813286;healthy
3071;"Jessore";23.1838;89.160833;healthy
3072;"Rajshahi";24.437219;88.616511;healthy
3073;"Saidpur";25.759228;88.908869;healthy
3074;"Sylhet Osmani";24.963242;91.866783;healthy
3076;"Dhaka";23.843333;90.397781;healthy
3077;"Hong Kong";22.308919;113.914603;healthy
3079;"Agra";27.155831;77.960892;healthy
3080;"Allahabad";25.440064;81.733872;healthy
3081;"Amritsar";31.709594;74.797264;healthy
3084;"Varanasi";25.452358;82.859342;healthy
3085;"Kulu";31.876706;77.154367;healthy
3089;"Chandigarh";30.673469;76.788542;healthy
3092;"Dehra Dun";30.189689;78.180256;healthy
3093;"Delhi";28.5665;77.103088;healthy
3094;"Gwalior";26.293336;78.227753;healthy
3097;"Jodhpur";26.251092;73.048869;healthy
3098;"Jaipur";26.824192;75.812161;healthy
3100;"Jammu";32.689142;74.837389;healthy
3101;"Kanpur";26.441444;80.364864;healthy
3103;"Ludhiaha";30.854681;75.952592;healthy
3104;"Leh";34.135872;77.546514;healthy
3105;"Lucknow";26.760594;80.889339;healthy
3112;"Srinagar";33.987139;74.77425;healthy
3115;"Luang Prabang";19.897914;102.160764;healthy
3116;"Pakse";15.132053;105.781417;healthy
3118;"Savannakhet";16.556594;104.759531;healthy
3120;"Vientiane";17.988322;102.563256;healthy
3121;"Macau";22.149556;113.591558;healthy
3122;"Bhairawa";27.505703;83.41625;healthy
3125;"Kathmandu";27.696583;85.3591;healthy
3127;"Pokhara";28.200881;83.982056;healthy
3129;"Biratnagar";26.481453;87.264036;healthy
3130;"Agatti Island";10.823656;72.176042;healthy
3131;"Bangalore";12.949986;77.668206;healthy
3134;"Vijayawada";16.530433;80.796847;healthy
3135;"Coimbatore";11.030031;77.043383;healthy
3136;"Kochi";10.155556;76.391389;healthy
3137;"Calicut";11.136839;75.9553;healthy
3141;"Hyderabad";17.453117;78.467586;healthy
3142;"Madurai";9.834508;78.093378;healthy
3143;"Mangalore";12.961267;74.890069;healthy
3144;"Madras";12.994414;80.180517;healthy
3146;"Port Blair";11.641161;92.729744;healthy
3148;"Rajahmundry";17.110361;81.818208;healthy
3151;"Tirupeti";13.632492;79.543256;healthy
3152;"Tiruchirappalli";10.765364;78.709722;healthy
3153;"Trivandrum";8.482122;76.920114;healthy
3155;"Thimphu";27.403192;89.424606;healthy
3156;"Male";4.191833;73.529128;healthy
3157;"Bangkok";13.912583;100.60675;healthy
3161;"Pattaya";12.679944;101.005028;healthy
3163;"Lampang";18.270933;99.504167;healthy
3164;"Phrae";18.132169;100.164664;healthy
3170;"Phitsanulok";16.782939;100.279122;healthy
3173;"Narathiwat";6.519922;101.7434;healthy
3174;"Krabi";8.095969;98.988764;healthy
3177;"Ko Samui";9.547794;100.062272;healthy
3179;"Phuket";8.1132;98.316872;healthy
3181;"Hat Yai";6.933206;100.392975;healthy
3182;"Trang";7.508744;99.616578;healthy
3183;"Udon Thani";17.386436;102.788247;healthy
3184;"Sakon Nakhon";17.195142;104.118625;healthy
3186;"Loei";17.439133;101.722064;healthy
3196;"Danang";16.043917;108.19937;healthy
3199;"Hanoi";21.221192;105.807178;healthy
3205;"Ho Chi Minh City";10.818797;106.651856;healthy
3213;"Heho";20.747036;96.792044;healthy
3215;"Kengtung";21.301611;99.635997;healthy
3217;"Kyaukpyu";19.426447;93.534836;healthy
3222;"Mandalay";21.702156;95.977928;healthy
3223;"Myeik";12.439797;98.621478;healthy
3224;"Myitkyina";25.383636;97.351919;healthy
3232;"Putao";27.329922;97.426269;healthy
3235;"Sittwe";20.132708;92.872628;healthy
3236;"Thandwe";18.460731;94.300119;healthy
3237;"Tachilek";20.483831;99.935353;healthy
3239;"Yangon";16.907305;96.133222;healthy
3240;"Ujung Pandang";-5.061631;119.554042;healthy
3241;"Biak";-1.190017;136.107997;healthy
3242;"Nabire";-3.368183;135.496406;healthy
3243;"Timika";-4.528275;136.887375;healthy
3244;"Jayapura";-2.576953;140.516372;healthy
3245;"Wamena";-4.102511;138.957372;healthy
3246;"Merauke";-8.520294;140.418453;healthy
3247;"Gorontalo";0.637119;122.849858;healthy
3249;"Palu";-0.918542;119.909642;healthy
3250;"Manado";1.549447;124.925878;healthy
3251;"Poso";-1.416753;120.657669;healthy
3253;"Ternate";0.831414;127.381486;healthy
3254;"Luwuk";-1.038919;122.771906;healthy
3256;"Ambon";-3.710264;128.089136;healthy
3257;"Fak Fak";-2.920192;132.267031;healthy
3258;"Kaimana";-3.644517;133.695553;healthy
3259;"Babo";-2.532242;133.438894;healthy
3260;"Manokwari";-0.891833;134.049183;healthy
3261;"Sorong";-0.926358;131.121194;healthy
3262;"Bintulu";3.12385;113.020472;healthy
3263;"Kuching";1.484697;110.346933;healthy
3264;"Limbang";4.808303;115.010439;healthy
3265;"Marudi";4.1775;114.321944;healthy
3266;"Miri";4.322014;113.986806;healthy
3267;"Sibu";2.261603;111.985322;healthy
3268;"Lahad Datu";5.032247;118.324036;healthy
3269;"Kota Kinabalu";5.937208;116.051181;healthy
3270;"Labuan";5.300683;115.250181;healthy
3271;"Tawau";4.313369;118.121953;healthy
3272;"Bandar Seri Begawan";4.9442;114.928353;healthy
3273;"Pekanbaru";0.460786;101.444539;healthy
3275;"Jakarta";-6.125567;106.655897;healthy
3278;"Padang";-0.874989;100.351881;healthy
3282;"Ketapang";-1.816639;109.963483;healthy
3284;"Pontianak";-0.150711;109.403892;healthy
3287;"Jambi";-1.638017;103.644378;healthy
3288;"Bengkulu";-3.8637;102.339036;healthy
3289;"Palembang";-2.89825;104.699903;healthy
3294;"Banda Aceh";5.523522;95.420372;healthy
3296;"Alor Setar";6.189667;100.398183;healthy
3298;"Kota Bahru";6.16685;102.293014;healthy
3299;"Kuantan";3.775389;103.209056;healthy
3300;"Kerteh";4.537222;103.426756;healthy
3302;"Ipoh";4.567972;101.092194;healthy
3303;"Johor Bahru";1.641308;103.669619;healthy
3304;"Kuala Lumpur";2.745578;101.709917;healthy
3305;"Pulau";6.329728;99.728667;healthy
3307;"Kuala Terengganu";5.382639;103.10336;healthy
3308;"Penang";5.297139;100.276864;healthy
3310;"Dili";-8.546553;125.524719;healthy
3316;"Singapore";1.350189;103.994433;healthy
3318;"Amberley";-10.950833;142.459444;healthy
3319;"Alice Springs";-23.806667;133.902222;healthy
3320;"Brisbane";-27.384167;153.1175;healthy
3321;"Coolangatta";-28.164444;153.504722;healthy
3322;"Cairns";-16.885833;145.755278;healthy
3323;"Charlieville";-26.413334;146.2625;healthy
3324;"Mount Isa";-20.663889;139.488611;healthy
3325;"Maroochydore";-26.603333;153.091111;healthy
3326;"Mackay";-21.171667;149.179722;healthy
3328;"Prosserpine";-20.495;148.552222;healthy
3329;"Rockhampton";-23.381944;150.475278;healthy
3330;"Townsville";-19.2525;146.765278;healthy
3331;"Weipa";-12.678611;141.925278;healthy
3332;"Avalon";-38.039444;144.469444;healthy
3333;"Albury";-36.067778;146.958056;healthy
3334;"Melbourne";-37.728056;144.901944;healthy
3336;"Hobart";-42.836111;147.510278;healthy
3337;"Launceston";-41.545278;147.214167;healthy
3339;"Melbourne";-37.673333;144.843333;healthy
3341;"Adelaide";-34.945;138.530556;healthy
3345;"Karratha";-20.712222;116.773333;healthy
3346;"Kalgoorlie";-30.789444;121.461667;healthy
3347;"Kununurra";-15.778056;128.7075;healthy
3348;"Learmonth";-22.235556;114.088611;healthy
3349;"Port Hedland";-20.377778;118.626389;healthy
3351;"Perth";-31.940278;115.966944;healthy
3353;"Christmas Island";-10.450556;105.690278;healthy
3355;"Canberra";-35.306944;149.195;healthy
3356;"Coff's Harbour";-30.320556;153.116389;healthy
3358;"Dubbo";-32.216667;148.574722;healthy
3359;"Norfolk Island";-29.041625;167.938742;healthy
3360;"Richmond";-33.600556;150.780833;healthy
3361;"Sydney";-33.946111;151.177222;healthy
3362;"Tamworth";-31.083889;150.846667;healthy
3363;"Wagga Wagga";-35.165278;147.466389;healthy
3364;"Beijing";40.080111;116.584556;healthy
3366;"Hailar";49.204997;119.825;healthy
3368;"Tianjin";39.124353;117.346183;healthy
3369;"Taiyuan";37.746897;112.628428;healthy
3370;"Guangzhou";23.392436;113.298786;healthy
3371;"Changcha";28.189158;113.219633;healthy
3372;"Guilin";25.218106;110.039197;healthy
3373;"Nanning";22.608267;108.172442;healthy
3374;"Shenzhen";22.639258;113.810664;healthy
3375;"Zhengzhou";34.519672;113.840889;healthy
3376;"Wuhan";30.783758;114.2081;healthy
3377;"Pyongyang";39.224061;125.67015;healthy
3379;"Xi'an";34.447119;108.751592;healthy
3380;"Ulan Bator";47.843056;106.766639;healthy
3382;"Kunming";24.992364;102.743536;healthy
3383;"Xiamen";24.544036;118.127739;healthy
3384;"Nanchang";28.865;115.9;healthy
3385;"Fuzhou";25.935064;119.663272;healthy
3386;"Hangzhou";30.229503;120.434453;healthy
3387;"Ninbo";29.826683;121.461906;healthy
3388;"Nanjing";31.742042;118.862025;healthy
3389;"Hefei";31.780019;117.298436;healthy
3390;"Qingdao";36.266108;120.374436;healthy
3391;"Shanghai";31.197875;121.336319;healthy
3392;"Yantai";37.401667;121.371667;healthy
3393;"Chongqing";29.719217;106.641678;healthy
3394;"Guiyang";26.538522;106.800703;healthy
3395;"Chengdu";30.578528;103.947086;healthy
3396;"Xichang";27.989083;102.184361;healthy
3397;"Kashi";39.542922;76.019956;healthy
3398;"Hotan";37.038522;79.864933;healthy
3399;"Urumqi";43.907106;87.474244;healthy
3400;"Harbin";45.623403;126.250328;healthy
3404;"Dalian";38.965667;121.5386;healthy
3406;"Shanghai";31.143378;121.805214;healthy
3408;"Kuala Lumpur";3.130583;101.549333;healthy
3409;"Wajima";37.293097;136.961853;healthy
3410;"Alexandria";30.917669;29.696408;healthy
3411;"Barter Island";70.133989;-143.581867;healthy
3413;"Cape Lisburne";68.875133;-166.110022;healthy
3414;"Point Lay";69.732875;-163.005342;healthy
3415;"Hilo";19.721375;-155.048469;healthy
3417;"Bettles";66.913944;-151.529056;healthy
3420;"Fort Yukon";66.571492;-145.250417;healthy
3423;"Tatalina";62.894369;-155.976525;healthy
3426;"St. Paul Island";57.167333;-170.220444;healthy
3429;"Iliamna";59.754356;-154.910961;healthy
3430;"Port Moller";59.011356;-161.819664;healthy
3437;"Fort Smith";35.336583;-94.367444;healthy
3442;"Grand Forks";47.949256;-97.176111;healthy
3445;"Hana";20.795636;-156.014439;healthy
3446;"Prescott";34.654472;-112.419583;healthy
3447;"Trenton";40.276692;-74.813469;healthy
3448;"Boston";42.364347;-71.005181;healthy
3453;"Oakland";37.721278;-122.220722;healthy
3454;"Omaha";41.303167;-95.894069;healthy
3456;"Kahului";20.89865;-156.430458;healthy
3457;"Wichita";37.649944;-97.433056;healthy
3458;"Kansas City";39.297606;-94.713905;healthy
3459;"Madison";43.139858;-89.337514;healthy
3460;"Dillingham";59.044667;-158.5055;healthy
3461;"Harrison";36.261519;-93.154728;healthy
3462;"Phoenix";33.434278;-112.011583;healthy
3463;"Bangor";44.807444;-68.828139;healthy
3465;"Longview";32.384014;-94.711486;healthy
3467;"Spokane";47.619861;-117.533833;healthy
3469;"San Francisco";37.618972;-122.374889;healthy
3472;"Gainesville";29.690056;-82.271778;healthy
3473;"Memphis";35.042417;-89.976667;healthy
3484;"Los Angeles";33.942536;-118.408075;healthy
3486;"Cleveland";41.411689;-81.849794;healthy
3488;"Cincinnati";39.048836;-84.667822;healthy
3491;"Huron";44.3852;-98.228542;healthy
3492;"Juneau";58.354972;-134.576278;healthy
3493;"Lafayette";30.205278;-91.987611;healthy
3494;"Newark";40.6925;-74.168667;healthy
3495;"Boise";43.564361;-116.222861;healthy
3497;"Garden City";37.927528;-100.724417;healthy
3498;"Minot";48.259378;-101.280333;healthy
3502;"Dallas";32.847111;-96.851778;healthy
3504;"Helena";46.606806;-111.98275;healthy
